"Address","Closest Semantically Similar Address","Semantic Similarity Score","Indexability","Indexability Status"
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","0.985","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","0.983","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","0.978","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","0.976","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","0.972","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","0.972","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","0.971","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/central-hudson","0.970","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","0.970","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/orange-and-rockland","0.969","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","0.969","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","0.966","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","0.966","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","0.963","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","0.957","Indexable",""
"https://www.greenmountainenergy.com/en/weekend-warrior","https://www.greenmountainenergy.com/en/home-energy-solutions/weekend-warrior","0.955","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/summer-smart","https://www.greenmountainenergy.com/en/summer-smart-vhe","0.985","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/summer-smart","https://www.greenmountainenergy.com/en/conserve","0.957","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/summer-smart","https://www.greenmountainenergy.com/en/customer-service-center/summer-smart-ne","0.953","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","0.969","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","0.968","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","0.966","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/met-ed","0.960","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","0.958","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","0.957","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","0.957","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","0.956","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/central-hudson","0.953","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/orange-and-rockland","0.952","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","0.952","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","0.951","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","0.951","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","0.950","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","0.950","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","0.989","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","0.980","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","0.978","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","0.976","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/central-hudson","0.975","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","0.974","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","0.971","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/orange-and-rockland","0.970","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","0.966","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","0.966","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/met-ed","0.964","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","0.964","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","0.962","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","0.959","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey","0.957","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","0.956","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois","0.952","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/texas","https://www.greenmountainenergy.com/en/customer-service-center/energy-questions-faq","0.975","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/texas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york","0.963","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/texas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts","0.961","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/texas","https://www.greenmountainenergy.com/en/customer-service-center/my-account","0.953","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","0.979","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/central-hudson","0.974","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","0.974","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/orange-and-rockland","0.973","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","0.970","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","0.970","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","0.970","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","0.970","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","0.968","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","0.966","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/met-ed","0.965","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","0.964","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","0.964","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","0.964","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","0.963","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","0.960","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","0.958","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","0.955","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york","0.951","Indexable",""
"https://www.greenmountainenergy.com/en/home-energy-solutions/renewable-rewards-solar-credit","https://www.greenmountainenergy.com/en/home-energy-solutions/renewable-rewards-essential","0.992","Indexable",""
"https://www.greenmountainenergy.com/en/home-energy-solutions/renewable-rewards-solar-credit","https://www.greenmountainenergy.com/en/home-energy-solutions/renewable-rewards-solar-max-plan","0.972","Indexable",""
"https://www.greenmountainenergy.com/en/home-energy-solutions/renewable-rewards-solar-credit","https://www.greenmountainenergy.com/en/home-energy-solutions/renewable-rewards-perfect-match","0.952","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","0.983","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","0.982","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/central-hudson","0.981","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","0.981","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/orange-and-rockland","0.980","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","0.978","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","0.978","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","0.978","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","0.977","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","0.976","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","0.976","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","0.974","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/met-ed","0.974","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","0.970","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey","0.968","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","0.966","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","0.957","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","0.956","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania","0.955","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","0.951","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","0.983","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","0.981","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/central-hudson","0.980","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/orange-and-rockland","0.980","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","0.977","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","0.975","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","0.974","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/met-ed","0.973","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","0.971","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","0.971","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","0.970","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","0.969","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","0.967","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","0.966","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","0.964","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","0.955","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","0.954","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","0.950","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","0.990","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","0.980","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","0.978","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","0.976","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/met-ed","0.976","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","0.971","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","0.970","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","0.970","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","0.969","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","0.956","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","0.954","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","0.954","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","0.954","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/orange-and-rockland","0.952","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/central-hudson","0.952","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","0.951","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","0.990","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","0.989","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/met-ed","0.988","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","0.987","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","0.983","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","0.980","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","0.977","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","0.974","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","0.972","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","0.970","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","0.969","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/central-hudson","0.969","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/orange-and-rockland","0.969","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","0.966","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","0.964","Indexable",""
